1.325018341902750608e-37
1.787693608713986823e-37
2.410480975021650360e-37
3.248282198461411089e-37
4.374649062419192240e-37
5.888058414322340659e-37
7.920277968855215717e-37
1.064751255844531545e-36
1.430524570173022990e-36
1.920798930823941132e-36
2.577554830156013702e-36
3.456792753374621479e-36
4.633169584152525284e-36
6.206152938005733434e-36
8.308185297719439594e-36
1.111550754336223725e-35
1.486249921640925158e-35
1.986066632762685469e-35
2.652376727381130335e-35
3.540104039135715760e-35
4.722111807124875601e-35
6.295002825220966042e-35
8.386775468740005437e-35
1.116692312481092780e-34
1.485974852650458422e-34
1.976190542971642277e-34
2.626549541232387937e-34
3.488846002781644542e-34
4.631454767112162565e-34
6.144583876460312007e-34
8.147173223172757627e-34
1.079594956282850115e-33
1.429730450445198866e-33
1.892286583421305020e-33
2.502989782430329482e-33
3.308801139617295582e-33
4.371411393535739306e-33
5.771811197506679790e-33
7.616263768146586136e-33
1.004410535223524914e-32
1.323792651097196923e-32
1.743685257037959691e-32
2.295385578169743380e-32
3.019830902646110920e-32
3.970534964236826506e-32
5.217408576367378695e-32
6.851727685388299099e-32
8.992589392460339699e-32
1.179529634670675885e-31
1.546223867976048315e-31
2.025700859881686683e-31
2.652269647851845351e-31
3.470559236825738226e-31
4.538587064419816463e-31
5.931729032713647596e-31
7.747852779937768695e-31
1.011395086292797554e-30
1.319470673604956084e-30
1.720354976692600884e-30
2.241691357662095863e-30
2.919261435763560194e-30
3.799352476644970870e-30
4.941805011124158765e-30
6.423933670519355480e-30
8.345568265577829093e-30
1.083553110507315205e-29
1.405995451522815017e-29
1.823295464131956817e-29
2.363032042806008601e-29
3.060705847051664011e-29
3.961986569076727596e-29
5.125589579628514957e-29
6.626955898981325101e-29
8.562956862209313555e-29
1.105790501682818338e-28
1.427122908302896370e-28
1.840726747930204426e-28
2.372775733355553596e-28
3.056775081650983330e-28
3.935588654987380551e-28
5.064019144485089787e-28
6.512090104829619528e-28
8.369218118151543000e-28
1.074951315177578756e-27
1.379850793052507897e-27
1.770169619724565181e-27
2.269535925182008517e-27
2.908028535401441465e-27
3.723914397143796685e-27
4.765847460275066053e-27
6.095649819015339756e-27
7.791827066324549297e-27
9.954008878083333569e-27
1.270855479179297131e-26
1.621562643951136925e-26
2.067810420047947060e-26
2.635282216654795496e-26
3.356471520071719719e-26
4.272462160110687648e-26
5.435167176539264135e-26
6.910142634744159154e-26
8.780121794422763118e-26
1.114945122663698897e-25
1.414965552617421845e-25
1.794641330970053085e-25
2.274829686125230334e-25
2.881771434132389683e-25
3.648460093418905996e-25
4.616353862981308159e-25
5.837514963655407474e-25
7.377281323250719628e-25
9.317600946225603934e-25
1.176119068840049257e-24
1.483671996005613480e-24
1.870526783055729778e-24
2.356836122098409628e-24
2.967797494509570430e-24
3.734896447738504628e-24
4.697451339127668407e-24
5.904531419731798288e-24
7.417336966490439857e-24
9.312150877743647401e-24
1.168399659807719400e-23
1.465116849985582971e-23
1.836083922122272401e-23
2.299599552966025048e-23
2.878401197864924401e-23
3.600724230509389839e-23
4.501609503939275714e-23
5.624516564850686259e-23
7.023312693349962189e-23
8.764723749059986194e-23
1.093135210475466069e-22
1.362539049565950242e-22
1.697318932114131447e-22
2.113086991343583737e-22
2.629121887547235077e-22
3.269215040697244604e-22
4.062708654222904676e-22
5.045768177742224137e-22
6.262941152083271334e-22
7.769065659266944115e-22
9.631605277265174991e-22
1.193350401269850684e-21
1.477667475375383471e-21
1.828625907119252330e-21
2.261582556312643681e-21
2.795370942844690445e-21
3.453073881090033392e-21
4.262964517490013054e-21
5.259651734477523450e-21
6.485473400318829416e-21
7.992189996361953852e-21
9.843042046778904969e-21
1.211524787681359482e-20
1.490303397016869787e-20
1.832130910486606000e-20
2.251011613982413043e-20
2.764002253995142766e-20
3.391864334444231928e-20
4.159852934597793964e-20
5.098669999906677098e-20
6.245615648771109986e-20
7.645977720459126745e-20
9.354707769912725458e-20
1.143844123959698600e-19
1.397793089759529671e-19
1.707097616872042350e-19
2.083594710798751962e-19
